Trip_ID,From,To,Distance_KM,Bus_Type,Seats,Fuel_Price,Fuel_Average_KM_L,Fuel_Consumed_Liters,Fuel_Cost_Complete_Trip,Toll_Plaza,Police_Challan,Maintenance,Other_Expense,Driver_Helper_Fee,Total_Trip_Cost,Booking_Price,Profit
TRP00170,Chakwal,Nankana Sahib,368,Non-AC,72,287.88,4.0,92.0,26484.96,1288.0,0,736.0,1500,4167.91,30008.96,41679.11,11670.15
TRP00171,Attock,Okara,436,Non-AC,72,283.91,4.0,109.0,30946.19,1526.0,0,872.0,1500,4839.47,34844.19,48394.71,13550.52
TRP00172,Pakpattan,Gujrat,179,Non-AC,72,262.72,4.0,44.75,11756.72,626.5,0,358.0,1500,1977.95,14241.22,19779.47,5538.25
TRP00173,Khushab,Faisalabad,302,Non-AC,72,260.92,4.0,75.5,19699.46,1057.0,0,604.0,1500,3175.06,22860.46,31750.64,8890.18
TRP00174,Okara,Wah Cantt,521,Non-AC,72,290.06,4.0,130.25,37780.32,1823.5,0,1042.0,1500,5853.59,42145.82,58535.86,16390.04
TRP00175,Rangpur,Vehari,90,Non-AC,72,292.36,4.0,22.5,6578.1,315.0,0,180.0,1500,1190.71,8573.1,11907.08,3333.98
TRP00176,Mianwali,Rahim Yar Khan,595,Non-AC,72,296.95,4.0,148.75,44171.31,2082.5,0,1190.0,1500,6797.75,48943.81,67977.51,19033.7
TRP00177,Khushab,Khanewal,415,Non-AC,72,298.55,4.0,103.75,30974.56,1452.5,0,830.0,1500,4827.37,34757.06,48273.69,13516.63
TRP00178,Layyah,Pakpattan,576,Non-AC,72,312.03,4.0,144.0,44932.32,2016.0,0,1152.0,1500,6888.93,49600.32,68889.33,19289.01
TRP00179,Rangpur,Chiniot,239,Non-AC,72,316.41,4.0,59.75,18905.5,836.5,0,478.0,1500,3016.67,21720.0,30166.67,8446.67
TRP00180,Okara,Chowk Munda,459,Non-AC,72,267.71,4.0,114.75,30719.72,1606.5,0,918.0,1500,4825.59,34744.22,48255.86,13511.64
TRP00181,Jhang,Chowk Munda,506,Non-AC,72,316.49,4.0,126.5,40035.99,1771.0,0,1012.0,1500,6155.42,44318.99,61554.15,17235.16
TRP00182,Rahim Yar Khan,Bahawalpur,496,Non-AC,72,299.09,4.0,124.0,37087.16,1736.0,0,992.0,1500,5738.22,41315.16,57382.17,16067.01
TRP00183,Jhang,Kasur,122,Non-AC,72,271.75,4.0,30.5,8288.38,427.0,0,244.0,1500,1452.69,10459.38,14526.92,4067.54
TRP00184,Mandi Bahauddin,Rajanpur,476,Non-AC,72,272.88,4.0,119.0,32472.72,1666.0,0,952.0,1500,5082.04,36590.72,50820.44,14229.72
TRP00185,Lodhran,Hafizabad,381,Non-AC,72,261.09,4.0,95.25,24868.82,1333.5,0,762.0,1500,3953.38,28464.32,39533.78,11069.46
TRP00186,Mianwali,Wah Cantt,578,Non-AC,72,297.1,4.0,144.5,42930.95,2023.0,0,1156.0,1500,6612.49,47609.95,66124.93,18514.98
TRP00187,Bahawalnagar,Jhang,169,Non-AC,72,279.14,4.0,42.25,11793.66,591.5,0,338.0,1500,1975.44,14223.16,19754.39,5531.23
TRP00188,Kot Addu,Jhelum,497,Non-AC,72,275.64,4.0,124.25,34248.27,1739.5,0,994.0,1500,5344.69,38481.77,53446.9,14965.13
TRP00189,Wah Cantt,Jhang,275,Non-AC,72,301.57,4.0,68.75,20732.94,962.5,0,550.0,1500,3297.98,23745.44,32979.78,9234.34
TRP00190,Muzaffargarh,Wah Cantt,572,Non-AC,72,316.2,4.0,143.0,45216.6,2002.0,0,1144.0,1500,6925.36,49862.6,69253.61,19391.01
TRP00191,Rajanpur,Lodhran,455,Non-AC,72,304.1,4.0,113.75,34591.38,1592.5,0,910.0,1500,5360.26,38593.88,53602.61,15008.73
TRP00192,Rawalpindi,Attock,356,Non-AC,72,318.05,4.0,89.0,28306.45,1246.0,0,712.0,1500,4411.73,31764.45,44117.29,12352.84
TRP00193,Hafizabad,Lahore,473,Non-AC,72,285.41,4.0,118.25,33749.73,1655.5,0,946.0,1500,5257.12,37851.23,52571.15,14719.92
TRP00194,Khushab,Attock,271,Non-AC,72,294.56,4.0,67.75,19956.44,948.5,0,542.0,1500,3187.08,22946.94,31870.75,8923.81
TRP00195,Lodhran,Chakwal,178,Non-AC,72,284.76,4.0,44.5,12671.82,623.0,0,356.0,1500,2104.28,15150.82,21042.81,5891.99
TRP00196,Gujrat,Sargodha,175,Non-AC,72,280.45,4.0,43.75,12269.69,612.5,0,350.0,1500,2046.14,14732.19,20461.38,5729.19
TRP00197,Kasur,Chowk Munda,269,Non-AC,72,293.71,4.0,67.25,19752.0,941.5,0,538.0,1500,3157.15,22731.5,31571.53,8840.03
TRP00198,Pakpattan,Nankana Sahib,448,Non-AC,72,300.79,4.0,112.0,33688.48,1568.0,0,896.0,1500,5229.51,37652.48,52295.11,14642.63
TRP00199,Dera Ghazi Khan,Gujranwala,358,Non-AC,72,305.27,4.0,89.5,27321.66,1253.0,0,716.0,1500,4276.48,30790.66,42764.81,11974.15
TRP00200,Rajanpur,Chiniot,352,Non-AC,72,292.06,4.0,88.0,25701.28,1232.0,0,704.0,1500,4046.84,29137.28,40468.44,11331.16
TRP00201,Toba Tek Singh,Sialkot,421,Non-AC,72,277.86,4.0,105.25,29244.77,1473.5,0,842.0,1500,4591.7,33060.27,45917.04,12856.77
TRP00202,Chakwal,Wah Cantt,98,Non-AC,72,283.35,4.0,24.5,6942.08,343.0,0,196.0,1500,1247.37,8981.08,12473.72,3492.64
TRP00203,Okara,Khushab,475,Non-AC,72,317.51,4.0,118.75,37704.31,1662.5,0,950.0,1500,5807.89,41816.81,58078.9,16262.09
TRP00204,Chakwal,Bahawalpur,155,Non-AC,72,281.29,4.0,38.75,10899.99,542.5,0,310.0,1500,1840.62,13252.49,18406.24,5153.75
TRP00205,Okara,Sialkot,463,Non-AC,72,288.95,4.0,115.75,33445.96,1620.5,0,926.0,1500,5207.29,37492.46,52072.86,14580.4
TRP00206,Dera Ghazi Khan,Chowk Munda,585,Non-AC,72,297.91,4.0,146.25,43569.34,2047.5,0,1170.0,1500,6706.51,48286.84,67065.06,18778.22
TRP00207,Rangpur,Hafizabad,148,Non-AC,72,277.59,4.0,37.0,10270.83,518.0,0,296.0,1500,1747.89,12584.83,17478.93,4894.1
TRP00208,Okara,Gujrat,104,Non-AC,72,293.22,4.0,26.0,7623.72,364.0,0,208.0,1500,1346.63,9695.72,13466.28,3770.56
TRP00209,Hafizabad,Sahiwal,548,Non-AC,72,305.14,4.0,137.0,41804.18,1918.0,0,1096.0,1500,6433.08,46318.18,64330.81,18012.63
TRP00210,Chiniot,Lahore,230,Non-AC,72,306.88,4.0,57.5,17645.6,805.0,0,460.0,1500,2834.81,20410.6,28348.06,7937.46
TRP00211,Muzaffargarh,Gujranwala,118,Non-AC,72,265.47,4.0,29.5,7831.37,413.0,0,236.0,1500,1386.16,9980.37,13861.62,3881.25
TRP00212,Khushab,Multan,121,Non-AC,72,318.45,4.0,30.25,9633.11,423.5,0,242.0,1500,1638.7,11798.61,16386.96,4588.35
TRP00213,Muzaffargarh,Kasur,477,Non-AC,72,292.97,4.0,119.25,34936.67,1669.5,0,954.0,1500,5425.02,39060.17,54250.24,15190.07
TRP00214,Kot Addu,Jhang,212,Non-AC,72,304.22,4.0,53.0,16123.66,742.0,0,424.0,1500,2609.68,18789.66,26096.75,7307.09
TRP00215,Kasur,Sialkot,314,Non-AC,72,302.35,4.0,78.5,23734.48,1099.0,0,628.0,1500,3744.65,26961.48,37446.5,10485.02
TRP00216,Bahawalnagar,Sahiwal,88,Non-AC,72,305.69,4.0,22.0,6725.18,308.0,0,176.0,1500,1209.61,8709.18,12096.08,3386.9
TRP00217,Dera Ghazi Khan,Mianwali,571,Non-AC,72,312.01,4.0,142.75,44539.43,1998.5,0,1142.0,1500,6830.55,49179.93,68305.46,19125.53
TRP00218,Multan,Rahim Yar Khan,309,Non-AC,72,265.05,4.0,77.25,20475.11,1081.5,0,618.0,1500,3288.14,23674.61,32881.4,9206.79
TRP00219,Mianwali,Rangpur,247,Non-AC,72,264.37,4.0,61.75,16324.85,864.5,0,494.0,1500,2664.35,19183.35,26643.54,7460.19
TRP00220,Bahawalpur,Nankana Sahib,273,Non-AC,72,264.88,4.0,68.25,18078.06,955.5,0,546.0,1500,2927.72,21079.56,29277.17,8197.61
TRP00221,Rajanpur,Rangpur,244,Non-AC,72,273.99,4.0,61.0,16713.39,854.0,0,488.0,1500,2716.03,19555.39,27160.26,7604.87
TRP00222,Rawalpindi,Bhakkar,575,Non-AC,72,311.79,4.0,143.75,44819.81,2012.5,0,1150.0,1500,6872.54,49482.31,68725.43,19243.12
TRP00223,Gujrat,Bahawalnagar,421,Non-AC,72,308.77,4.0,105.25,32498.04,1473.5,0,842.0,1500,5043.55,36313.54,50435.47,14121.93
TRP00224,Chowk Munda,Multan,110,Non-AC,72,316.83,4.0,27.5,8712.82,385.0,0,220.0,1500,1502.48,10817.82,15024.75,4206.93
TRP00225,Toba Tek Singh,Attock,296,Non-AC,72,295.51,4.0,74.0,21867.74,1036.0,0,592.0,1500,3471.63,24995.74,34716.31,9720.57
TRP00226,Lahore,Kot Addu,420,Non-AC,72,281.01,4.0,105.0,29506.05,1470.0,0,840.0,1500,4627.23,33316.05,46272.29,12956.24
TRP00227,Gujranwala,Sahiwal,331,Non-AC,72,265.01,4.0,82.75,21929.58,1158.5,0,662.0,1500,3506.96,25250.08,35069.56,9819.48
TRP00228,Rangpur,Wah Cantt,524,Non-AC,72,282.68,4.0,131.0,37031.08,1834.0,0,1048.0,1500,5751.82,41413.08,57518.17,16105.09
TRP00229,Faisalabad,Sahiwal,246,Non-AC,72,285.45,4.0,61.5,17555.17,861.0,0,492.0,1500,2834.47,20408.17,28344.68,7936.51
TRP00230,Lodhran,Nankana Sahib,118,Non-AC,72,286.07,4.0,29.5,8439.07,413.0,0,236.0,1500,1470.57,10588.07,14705.65,4117.58
TRP00231,Faisalabad,Lahore,140,Non-AC,72,275.22,4.0,35.0,9632.7,490.0,0,280.0,1500,1653.15,11902.7,16531.53,4628.83
TRP00232,Chowk Munda,Pakpattan,299,Non-AC,72,294.29,4.0,74.75,21998.18,1046.5,0,598.0,1500,3492.04,25142.68,34920.39,9777.71
TRP00233,Sargodha,Layyah,555,Non-AC,72,306.03,4.0,138.75,42461.66,1942.5,0,1110.0,1500,6529.74,47014.16,65297.44,18283.28
TRP00234,Bhakkar,Kot Addu,440,Non-AC,72,304.65,4.0,110.0,33511.5,1540.0,0,880.0,1500,5198.82,37431.5,51988.19,14556.69
TRP00235,Pakpattan,Lahore,466,Non-AC,72,295.0,4.0,116.5,34367.5,1631.0,0,932.0,1500,5337.57,38430.5,53375.69,14945.19
TRP00236,Lahore,Vehari,269,Non-AC,72,284.01,4.0,67.25,19099.67,941.5,0,538.0,1500,3066.55,22079.17,30665.51,8586.34
TRP00237,Nankana Sahib,Narowal,587,Non-AC,72,277.14,4.0,146.75,40670.29,2054.5,0,1174.0,1500,6305.39,45398.79,63053.88,17655.09
TRP00238,Dera Ghazi Khan,Khushab,196,Non-AC,72,317.79,4.0,49.0,15571.71,686.0,0,392.0,1500,2520.79,18149.71,25207.93,7058.22
TRP00239,Rajanpur,Chowk Munda,252,Non-AC,72,262.59,4.0,63.0,16543.17,882.0,0,504.0,1500,2698.5,19429.17,26984.96,7555.79
TRP00240,Muzaffargarh,Chakwal,228,Non-AC,72,262.6,4.0,57.0,14968.2,798.0,0,456.0,1500,2461.42,17722.2,24614.17,6891.97
TRP00241,Bahawalpur,Khanewal,292,Non-AC,72,319.58,4.0,73.0,23329.34,1022.0,0,584.0,1500,3671.58,26435.34,36715.75,10280.41
TRP00242,Layyah,Jhang,308,Non-AC,72,275.18,4.0,77.0,21188.86,1078.0,0,616.0,1500,3386.51,24382.86,33865.08,9482.22
TRP00243,Layyah,Sialkot,520,Non-AC,72,291.39,4.0,130.0,37880.7,1820.0,0,1040.0,1500,5866.76,42240.7,58667.64,16426.94
TRP00244,Wah Cantt,Narowal,312,Non-AC,72,273.01,4.0,78.0,21294.78,1092.0,0,624.0,1500,3404.28,24510.78,34042.75,9531.97
TRP00245,Bahawalpur,Okara,222,Non-AC,72,287.27,4.0,55.5,15943.48,777.0,0,444.0,1500,2592.29,18664.48,25922.89,7258.41
TRP00246,Rajanpur,Layyah,452,Non-AC,72,301.82,4.0,113.0,34105.66,1582.0,0,904.0,1500,5290.51,38091.66,52905.08,14813.42
TRP00247,Multan,Rawalpindi,480,Non-AC,72,283.05,4.0,120.0,33966.0,1680.0,0,960.0,1500,5292.5,38106.0,52925.0,14819.0
TRP00248,Wah Cantt,Rajanpur,550,Non-AC,72,262.73,4.0,137.5,36125.38,1925.0,0,1100.0,1500,5645.89,40650.38,56458.86,15808.48
TRP00249,Rajanpur,Chakwal,91,Non-AC,72,317.52,4.0,22.75,7223.58,318.5,0,182.0,1500,1281.12,9224.08,12811.22,3587.14
TRP00250,Wah Cantt,Dera Ghazi Khan,437,Non-AC,72,287.34,4.0,109.25,31391.89,1529.5,0,874.0,1500,4902.14,35295.39,49021.38,13725.99
TRP00251,Toba Tek Singh,Rangpur,452,Non-AC,72,276.64,4.0,113.0,31260.32,1582.0,0,904.0,1500,4895.32,35246.32,48953.22,13706.9
TRP00252,Bahawalnagar,Rajanpur,427,Non-AC,72,298.81,4.0,106.75,31897.97,1494.5,0,854.0,1500,4964.79,35746.47,49647.88,13901.41
TRP00253,Rajanpur,Lahore,395,Non-AC,72,295.02,4.0,98.75,29133.22,1382.5,0,790.0,1500,4556.35,32805.72,45563.5,12757.78
TRP00254,Rangpur,Khushab,120,Non-AC,72,275.6,4.0,30.0,8268.0,420.0,0,240.0,1500,1448.33,10428.0,14483.33,4055.33
TRP00255,Chiniot,Khanewal,581,Non-AC,72,261.94,4.0,145.25,38046.78,2033.5,0,1162.0,1500,5936.43,42742.28,59364.28,16622.0
TRP00256,Jhelum,Toba Tek Singh,280,Non-AC,72,278.57,4.0,70.0,19499.9,980.0,0,560.0,1500,3130.54,22539.9,31305.42,8765.52
TRP00257,Hafizabad,Attock,540,Non-AC,72,301.08,4.0,135.0,40645.8,1890.0,0,1080.0,1500,6266.08,45115.8,62660.83,17545.03
TRP00258,Okara,Muzaffargarh,332,Non-AC,72,316.43,4.0,83.0,26263.69,1162.0,0,664.0,1500,4109.68,29589.69,41096.79,11507.1
TRP00259,Attock,Chakwal,335,Non-AC,72,294.87,4.0,83.75,24695.36,1172.5,0,670.0,1500,3894.15,28037.86,38941.47,10903.61
TRP00260,Lahore,Toba Tek Singh,529,Non-AC,72,264.96,4.0,132.25,35040.96,1851.5,0,1058.0,1500,5479.23,39450.46,54792.31,15341.85
TRP00261,Mianwali,Kasur,321,Non-AC,72,293.1,4.0,80.25,23521.28,1123.5,0,642.0,1500,3720.39,26786.78,37203.86,10417.08
TRP00262,Lahore,Chowk Munda,380,Non-AC,72,269.89,4.0,95.0,25639.55,1330.0,0,760.0,1500,4059.66,29229.55,40596.6,11367.05
TRP00263,Vehari,Sargodha,453,Non-AC,72,308.63,4.0,113.25,34952.35,1585.5,0,906.0,1500,5408.87,38943.85,54088.68,15144.83
TRP00264,Bahawalnagar,Gujranwala,303,Non-AC,72,319.12,4.0,75.75,24173.34,1060.5,0,606.0,1500,3797.2,27339.84,37972.0,10632.16
TRP00265,Rangpur,Mandi Bahauddin,361,Non-AC,72,282.85,4.0,90.25,25527.21,1263.5,0,722.0,1500,4029.54,29012.71,40295.43,11282.72
TRP00266,Sheikhupura,Rangpur,540,Non-AC,72,263.81,4.0,135.0,35614.35,1890.0,0,1080.0,1500,5567.27,40084.35,55672.71,15588.36
TRP00267,Wah Cantt,Layyah,184,Non-AC,72,284.89,4.0,46.0,13104.94,644.0,0,368.0,1500,2169.02,15616.94,21690.19,6073.25
TRP00268,Khushab,Multan,464,Non-AC,72,260.82,4.0,116.0,30255.12,1624.0,0,928.0,1500,4764.88,34307.12,47648.78,13341.66
TRP00269,Multan,Gujrat,597,Non-AC,72,301.5,4.0,149.25,44998.88,2089.5,0,1194.0,1500,6914.22,49782.38,69142.19,19359.81
TRP00270,Bhakkar,Chowk Munda,516,Non-AC,72,295.11,4.0,129.0,38069.19,1806.0,0,1032.0,1500,5889.89,42407.19,58898.88,16491.69
TRP00271,Lahore,Toba Tek Singh,537,Non-AC,72,282.67,4.0,134.25,37948.45,1879.5,0,1074.0,1500,5889.16,42401.95,58891.6,16489.65
TRP00272,Chowk Munda,Dera Ghazi Khan,164,Non-AC,72,287.03,4.0,41.0,11768.23,574.0,0,328.0,1500,1968.09,14170.23,19680.88,5510.65
TRP00273,Okara,Multan,80,Non-AC,72,317.24,4.0,20.0,6344.8,280.0,0,160.0,1500,1150.67,8284.8,11506.67,3221.87
TRP00274,Mianwali,Mandi Bahauddin,525,Non-AC,72,312.69,4.0,131.25,41040.56,1837.5,0,1050.0,1500,6309.45,45428.06,63094.53,17666.47
TRP00275,Rawalpindi,Rahim Yar Khan,567,Non-AC,72,297.09,4.0,141.75,42112.51,1984.5,0,1134.0,1500,6490.42,46731.01,64904.18,18173.17
TRP00276,Muzaffargarh,Rawalpindi,427,Non-AC,72,276.12,4.0,106.75,29475.81,1494.5,0,854.0,1500,4628.38,33324.31,46283.76,12959.45
TRP00277,Toba Tek Singh,Jhang,233,Non-AC,72,289.89,4.0,58.25,16886.09,815.5,0,466.0,1500,2731.61,19667.59,27316.1,7648.51
TRP00278,Attock,Toba Tek Singh,517,Non-AC,72,306.34,4.0,129.25,39594.44,1809.5,0,1034.0,1500,6102.49,43937.94,61024.92,17086.98
TRP00279,Hafizabad,Toba Tek Singh,385,Non-AC,72,311.13,4.0,96.25,29946.26,1347.5,0,770.0,1500,4661.63,33563.76,46616.33,13052.57
TRP00280,Multan,Bhakkar,133,Non-AC,72,318.08,4.0,33.25,10576.16,465.5,0,266.0,1500,1778.84,12807.66,17788.42,4980.76
TRP00281,Layyah,Khushab,480,Non-AC,72,268.04,4.0,120.0,32164.8,1680.0,0,960.0,1500,5042.33,36304.8,50423.33,14118.53
TRP00282,Nankana Sahib,Gujrat,382,Non-AC,72,285.23,4.0,95.5,27239.47,1337.0,0,764.0,1500,4283.4,30840.47,42833.99,11993.52
TRP00283,Bahawalpur,Wah Cantt,308,Non-AC,72,297.22,4.0,77.0,22885.94,1078.0,0,616.0,1500,3622.21,26079.94,36222.14,10142.2
TRP00284,Gujrat,Lodhran,154,Non-AC,72,272.78,4.0,38.5,10502.03,539.0,0,308.0,1500,1784.59,12849.03,17845.88,4996.85
TRP00285,Nankana Sahib,Attock,501,Non-AC,72,297.04,4.0,125.25,37204.26,1753.5,0,1002.0,1500,5758.3,41459.76,57583.0,16123.24
TRP00286,Jhelum,Bahawalnagar,385,Non-AC,72,295.4,4.0,96.25,28432.25,1347.5,0,770.0,1500,4451.35,32049.75,44513.54,12463.79
TRP00287,Muzaffargarh,Mandi Bahauddin,414,Non-AC,72,286.25,4.0,103.5,29626.88,1449.0,0,828.0,1500,4639.43,33403.88,46394.28,12990.4
TRP00288,Bahawalpur,Chiniot,526,Non-AC,72,303.58,4.0,131.5,39920.77,1841.0,0,1052.0,1500,6154.69,44313.77,61546.9,17233.13
TRP00289,Khushab,Chakwal,328,Non-AC,72,290.84,4.0,82.0,23848.88,1148.0,0,656.0,1500,3771.23,27152.88,37712.33,10559.45
TRP00290,Multan,Pakpattan,414,Non-AC,72,283.79,4.0,103.5,29372.27,1449.0,0,828.0,1500,4604.07,33149.27,46040.65,12891.38
TRP00291,Jhang,Kasur,185,Non-AC,72,311.74,4.0,46.25,14417.98,647.5,0,370.0,1500,2352.15,16935.48,23521.5,6586.02
TRP00292,Wah Cantt,Bahawalnagar,212,Non-AC,72,307.79,4.0,53.0,16312.87,742.0,0,424.0,1500,2635.95,18978.87,26359.54,7380.67
TRP00293,Multan,Bhakkar,217,Non-AC,72,315.6,4.0,54.25,17121.3,759.5,0,434.0,1500,2752.06,19814.8,27520.56,7705.76
TRP00294,Khanewal,Khushab,409,Non-AC,72,306.14,4.0,102.25,31302.81,1431.5,0,818.0,1500,4868.38,35052.31,48683.76,13631.45
TRP00295,Kasur,Vehari,148,Non-AC,72,318.8,4.0,37.0,11795.6,518.0,0,296.0,1500,1959.67,14109.6,19596.67,5487.07
TRP00296,Rangpur,Bhakkar,132,Non-AC,72,280.84,4.0,33.0,9267.72,462.0,0,264.0,1500,1596.35,11493.72,15963.5,4469.78
TRP00297,Rawalpindi,Bhakkar,205,Non-AC,72,298.0,4.0,51.25,15272.5,717.5,0,410.0,1500,2486.11,17900.0,24861.11,6961.11
TRP00298,Khanewal,Wah Cantt,190,Non-AC,72,267.73,4.0,47.5,12717.18,665.0,0,380.0,1500,2119.75,15262.18,21197.47,5935.29
TRP00299,Khanewal,Vehari,262,Non-AC,72,295.09,4.0,65.5,19328.39,917.0,0,524.0,1500,3092.97,22269.39,30929.71,8660.32
TRP00300,Bhakkar,Faisalabad,453,Non-AC,72,301.86,4.0,113.25,34185.65,1585.5,0,906.0,1500,5302.38,38177.15,53023.82,14846.67
TRP00301,Wah Cantt,Sahiwal,439,Non-AC,72,301.79,4.0,109.75,33121.45,1536.5,0,878.0,1500,5143.88,37035.95,51438.82,14402.87
TRP00302,Gujrat,Wah Cantt,360,Non-AC,72,313.81,4.0,90.0,28242.9,1260.0,0,720.0,1500,4405.96,31722.9,44059.58,12336.68
TRP00303,Khanewal,Lahore,274,Non-AC,72,290.91,4.0,68.5,19927.34,959.0,0,548.0,1500,3185.33,22934.34,31853.25,8918.91
TRP00304,Lodhran,Dera Ghazi Khan,140,Non-AC,72,271.54,4.0,35.0,9503.9,490.0,0,280.0,1500,1635.26,11773.9,16352.64,4578.74
TRP00305,Attock,Gujranwala,482,Non-AC,72,309.31,4.0,120.5,37271.86,1687.0,0,964.0,1500,5753.18,41422.86,57531.75,16108.89
TRP00306,Mandi Bahauddin,Muzaffargarh,545,Non-AC,72,276.72,4.0,136.25,37703.1,1907.5,0,1090.0,1500,5861.19,42200.6,58611.94,16411.34
TRP00307,Rajanpur,Rangpur,484,Non-AC,72,292.92,4.0,121.0,35443.32,1694.0,0,968.0,1500,5500.74,39605.32,55007.39,15402.07
TRP00308,Nankana Sahib,Okara,312,Non-AC,72,281.36,4.0,78.0,21946.08,1092.0,0,624.0,1500,3494.73,25162.08,34947.33,9785.25
TRP00309,Dera Ghazi Khan,Bahawalnagar,125,Non-AC,72,281.86,4.0,31.25,8808.12,437.5,0,250.0,1500,1527.17,10995.62,15271.69,4276.07
TRP00310,Muzaffargarh,Layyah,157,Non-AC,72,279.81,4.0,39.25,10982.54,549.5,0,314.0,1500,1853.62,13346.04,18536.17,5190.13
TRP00311,Nankana Sahib,Wah Cantt,152,Non-AC,72,265.54,4.0,38.0,10090.52,532.0,0,304.0,1500,1725.91,12426.52,17259.06,4832.54
TRP00312,Rawalpindi,Okara,126,Non-AC,72,297.67,4.0,31.5,9376.61,441.0,0,252.0,1500,1606.89,11569.61,16068.9,4499.29
TRP00313,Jhang,Faisalabad,318,Non-AC,72,290.7,4.0,79.5,23110.65,1113.0,0,636.0,1500,3661.06,26359.65,36610.62,10250.97
TRP00314,Lahore,Toba Tek Singh,186,Non-AC,72,315.25,4.0,46.5,14659.12,651.0,0,372.0,1500,2386.41,17182.12,23864.06,6681.94
TRP00315,Kot Addu,Attock,416,Non-AC,72,276.61,4.0,104.0,28767.44,1456.0,0,832.0,1500,4521.59,32555.44,45215.89,12660.45
TRP00316,Sargodha,Rawalpindi,336,Non-AC,72,265.07,4.0,84.0,22265.88,1176.0,0,672.0,1500,3557.48,25613.88,35574.83,9960.95
TRP00317,Muzaffargarh,Layyah,332,Non-AC,72,319.18,4.0,83.0,26491.94,1162.0,0,664.0,1500,4141.38,29817.94,41413.81,11595.87
TRP00318,Kasur,Khushab,382,Non-AC,72,282.23,4.0,95.5,26952.97,1337.0,0,764.0,1500,4243.61,30553.97,42436.07,11882.1
TRP00319,Kot Addu,Jhang,553,Non-AC,72,305.6,4.0,138.25,42249.2,1935.5,0,1106.0,1500,6498.71,46790.7,64987.08,18196.38
TRP00320,Mandi Bahauddin,Faisalabad,157,Non-AC,72,287.75,4.0,39.25,11294.19,549.5,0,314.0,1500,1896.9,13657.69,18969.01,5311.32
TRP00321,Bahawalpur,Faisalabad,444,Non-AC,72,263.74,4.0,111.0,29275.14,1554.0,0,888.0,1500,4613.49,33217.14,46134.92,12917.78
TRP00322,Bahawalnagar,Kot Addu,391,Non-AC,72,267.99,4.0,97.75,26196.02,1368.5,0,782.0,1500,4145.35,29846.52,41453.5,11606.98
TRP00323,Gujranwala,Sheikhupura,82,Non-AC,72,313.71,4.0,20.5,6431.05,287.0,0,164.0,1500,1164.17,8382.05,11641.74,3259.69
TRP00324,Vehari,Layyah,442,Non-AC,72,291.93,4.0,110.5,32258.26,1547.0,0,884.0,1500,5026.29,36189.26,50262.86,14073.6
TRP00325,Rawalpindi,Dera Ghazi Khan,353,Non-AC,72,286.84,4.0,88.25,25313.63,1235.5,0,706.0,1500,3993.77,28755.13,39937.68,11182.55
TRP00326,Kot Addu,Narowal,94,Non-AC,72,266.29,4.0,23.5,6257.82,329.0,0,188.0,1500,1149.28,8274.82,11492.81,3217.99
TRP00327,Gujrat,Multan,564,Non-AC,72,270.94,4.0,141.0,38202.54,1974.0,0,1128.0,1500,5945.08,42804.54,59450.75,16646.21
TRP00328,Mianwali,Sargodha,118,Non-AC,72,279.32,4.0,29.5,8239.94,413.0,0,236.0,1500,1442.91,10388.94,14429.08,4040.14
TRP00329,Lodhran,Rahim Yar Khan,310,Non-AC,72,265.35,4.0,77.5,20564.62,1085.0,0,620.0,1500,3301.34,23769.62,33013.36,9243.74
TRP00330,Vehari,Gujrat,205,Non-AC,72,267.19,4.0,51.25,13693.49,717.5,0,410.0,1500,2266.8,16320.99,22668.04,6347.05
TRP00331,Khushab,Gujranwala,224,Non-AC,72,280.58,4.0,56.0,15712.48,784.0,0,448.0,1500,2561.73,18444.48,25617.33,7172.85
TRP00332,Bahawalpur,Rajanpur,104,Non-AC,72,300.75,4.0,26.0,7819.5,364.0,0,208.0,1500,1373.82,9891.5,13738.19,3846.69
TRP00333,Gujranwala,Sargodha,146,Non-AC,72,298.93,4.0,36.5,10910.94,511.0,0,292.0,1500,1835.27,13213.94,18352.69,5138.75
TRP00334,Rahim Yar Khan,Chakwal,225,Non-AC,72,265.22,4.0,56.25,14918.63,787.5,0,450.0,1500,2452.24,17656.13,24522.4,6866.27
TRP00335,Chakwal,Hafizabad,190,Non-AC,72,304.21,4.0,47.5,14449.97,665.0,0,380.0,1500,2360.41,16994.97,23604.12,6609.15
TRP00336,Lahore,Dera Ghazi Khan,448,Non-AC,72,293.87,4.0,112.0,32913.44,1568.0,0,896.0,1500,5121.87,36877.44,51218.67,14341.23
TRP00337,Toba Tek Singh,Sargodha,504,Non-AC,72,280.25,4.0,126.0,35311.5,1764.0,0,1008.0,1500,5497.71,39583.5,54977.08,15393.58
TRP00338,Khanewal,Jhelum,361,Non-AC,72,296.45,4.0,90.25,26754.61,1263.5,0,722.0,1500,4200.02,30240.11,42000.15,11760.04
TRP00339,Attock,Dera Ghazi Khan,522,Non-AC,72,281.37,4.0,130.5,36718.79,1827.0,0,1044.0,1500,5706.92,41089.79,57069.15,15979.36
TRP00340,Faisalabad,Pakpattan,456,Non-AC,72,274.23,4.0,114.0,31262.22,1596.0,0,912.0,1500,4898.64,35270.22,48986.42,13716.2
TRP00341,Gujranwala,Dera Ghazi Khan,356,Non-AC,72,269.17,4.0,89.0,23956.13,1246.0,0,712.0,1500,3807.52,27414.13,38075.18,10661.05
